Date,State,Confirmed,Recovered,Deceased
26-09-2020,Uttarakhand,46281,34649,566
26-09-2020,West Bengal,244240,213975,4721
27-09-2020,Andaman and Nicobar Islands,3794,3553,53
27-09-2020,Andhra Pradesh,675674,605090,5708
27-09-2020,Arunachal Pradesh,9004,6495,14
27-09-2020,Assam,169985,139977,655
27-09-2020,Bihar,178882,164537,888
27-09-2020,Chandigarh,11553,9103,147
27-09-2020,Chhattisgarh,104733,72224,848
27-09-2020,Delhi,271114,236651,5235
27-09-2020,Dadra and Nagar Haveli and Daman and Diu,3002,2820,2
27-09-2020,Goa,31958,26460,401
27-09-2020,Gujarat,133219,113240,3419
27-09-2020,Himachal Pradesh,14191,10339,170
27-09-2020,Haryana,123782,105990,1307
27-09-2020,Jharkhand,79909,66797,679
27-09-2020,Jammu and Kashmir,72190,52859,1132
27-09-2020,Karnataka,575566,462241,8582
27-09-2020,Kerala,175385,117921,678
27-09-2020,Ladakh,4103,3032,58
27-09-2020,Maharashtra,1339232,1030015,35571
27-09-2020,Meghalaya,5302,3779,43
27-09-2020,Manipur,10299,7876,64
27-09-2020,Madhya Pradesh,122209,97571,2207
27-09-2020,Mizoram,1865,1368,0
27-09-2020,Nagaland,5946,4848,11
27-09-2020,Odisha,209374,173571,850
27-09-2020,Punjab,110106,88312,3238
27-09-2020,Puducherry,26400,20648,513
27-09-2020,Rajasthan,128859,107718,1441
27-09-2020,Sikkim,2790,2065,33
27-09-2020,Telangana,185833,154499,1100
27-09-2020,Tamil Nadu,580808,525154,9313
27-09-2020,Tripura,24725,18369,267
27-09-2020,Uttar Pradesh,387085,325888,5594
27-09-2020,Uttarakhand,47045,35462,574
27-09-2020,West Bengal,247425,216921,4781
28-09-2020,Andaman and Nicobar Islands,3803,3582,53
28-09-2020,Andhra Pradesh,681161,612300,5745
28-09-2020,Arunachal Pradesh,9332,6592,15
28-09-2020,Assam,173629,142297,667
28-09-2020,Bihar,180032,166188,892
28-09-2020,Chandigarh,11678,9325,153
28-09-2020,Chhattisgarh,108458,74537,877
28-09-2020,Delhi,273098,240703,5272
28-09-2020,Dadra and Nagar Haveli and Daman and Diu,3012,2850,2
28-09-2020,Goa,32396,27072,407
28-09-2020,Gujarat,134623,114576,3431
28-09-2020,Himachal Pradesh,14457,10607,175
28-09-2020,Haryana,125412,108411,1331
28-09-2020,Jharkhand,81417,68603,688
28-09-2020,Jammu and Kashmir,73014,54267,1146
28-09-2020,Karnataka,582458,469750,8641
28-09-2020,Kerala,179923,121268,698
28-09-2020,Ladakh,4152,3064,58
28-09-2020,Maharashtra,1351153,1049947,35751
28-09-2020,Meghalaya,5362,3868,46
28-09-2020,Manipur,10477,7982,64
28-09-2020,Madhya Pradesh,124166,100012,2242
28-09-2020,Mizoram,1908,1417,0
28-09-2020,Nagaland,5957,4897,12
28-09-2020,Odisha,212609,177585,866
28-09-2020,Punjab,111375,90345,3284
28-09-2020,Puducherry,26685,21156,515
28-09-2020,Rajasthan,130971,109472,1456
28-09-2020,Sikkim,2815,2083,35
28-09-2020,Telangana,187211,156431,1107
28-09-2020,Tamil Nadu,586397,530708,9383
28-09-2020,Tripura,24918,18936,270
28-09-2020,Uttar Pradesh,390875,331270,5652
28-09-2020,Uttarakhand,47502,36646,580
28-09-2020,West Bengal,250580,219844,4837
29-09-2020,Andaman and Nicobar Islands,3821,3587,53
29-09-2020,Andhra Pradesh,687351,622136,5780
29-09-2020,Arunachal Pradesh,9553,6743,16
29-09-2020,Assam,177221,143999,680
29-09-2020,Bihar,181471,167890,894
29-09-2020,Chandigarh,11816,9598,158
29-09-2020,Chhattisgarh,110655,78514,916
29-09-2020,Delhi,276325,243481,5320
29-09-2020,Dadra and Nagar Haveli and Daman and Diu,3032,2883,2
29-09-2020,Goa,32777,27781,419
29-09-2020,Gujarat,136004,115959,3442
29-09-2020,Himachal Pradesh,14747,10971,178
29-09-2020,Haryana,126974,110814,1356
29-09-2020,Jharkhand,82540,69898,700
29-09-2020,Jammu and Kashmir,74095,55517,1164
29-09-2020,Karnataka,592911,476378,8777
29-09-2020,Kerala,187277,124688,720
29-09-2020,Ladakh,4195,3107,58
29-09-2020,Maharashtra,1366129,1069159,36181
29-09-2020,Meghalaya,5463,3940,47
29-09-2020,Manipur,10746,8039,65
29-09-2020,Madhya Pradesh,126043,102445,2281
29-09-2020,Mizoram,1958,1548,0
29-09-2020,Nagaland,6040,4942,12
29-09-2020,Odisha,215676,181481,881
29-09-2020,Punjab,112460,92277,3359
29-09-2020,Puducherry,27066,21616,517
29-09-2020,Rajasthan,133119,111272,1471
29-09-2020,Sikkim,2856,2154,35
29-09-2020,Telangana,189283,158690,1116
29-09-2020,Tamil Nadu,591943,536209,9453
29-09-2020,Tripura,25350,19180,273
29-09-2020,Uttar Pradesh,394856,336981,5715
29-09-2020,Uttarakhand,47995,38059,591
29-09-2020,West Bengal,253768,222805,4899
30-09-2020,Andaman and Nicobar Islands,3835,3608,53
30-09-2020,Andhra Pradesh,693484,629211,5828
30-09-2020,Arunachal Pradesh,9796,6890,16
30-09-2020,Assam,180811,145615,697
30-09-2020,Bihar,182906,169625,904
30-09-2020,Chandigarh,11938,9813,162
30-09-2020,Chhattisgarh,113602,81718,957
30-09-2020,Delhi,279715,247446,5361
30-09-2020,Dadra and Nagar Haveli and Daman and Diu,3040,2902,2
30-09-2020,Goa,33418,28125,428
30-09-2020,Gujarat,137394,117331,3453
30-09-2020,Himachal Pradesh,14976,11370,181
30-09-2020,Haryana,128599,112877,1382
30-09-2020,Jharkhand,83651,71342,713
30-09-2020,Jammu and Kashmir,75070,56872,1181
30-09-2020,Karnataka,601767,485268,8864
30-09-2020,Kerala,196107,128224,743
30-09-2020,Ladakh,4269,3147,58
30-09-2020,Maharashtra,1384446,1088322,36662
30-09-2020,Meghalaya,5639,3975,49
30-09-2020,Manipur,10983,8460,67
30-09-2020,Madhya Pradesh,128047,104734,2316
30-09-2020,Mizoram,1986,1598,0
30-09-2020,Nagaland,6163,5025,12
30-09-2020,Odisha,219119,185700,895
30-09-2020,Punjab,113886,93666,3406
30-09-2020,Puducherry,27544,22074,521
30-09-2020,Rajasthan,135292,113225,1486
30-09-2020,Sikkim,2931,2222,37
30-09-2020,Telangana,191386,160933,1127
30-09-2020,Tamil Nadu,597602,541819,9520
30-09-2020,Tripura,25731,19669,274
30-09-2020,Uttar Pradesh,399082,342415,5784
30-09-2020,Uttarakhand,49000,39035,611
30-09-2020,West Bengal,257049,225759,4958
01-10-2020,Andaman and Nicobar Islands,3848,3623,53
01-10-2020,Andhra Pradesh,700235,636508,5869
01-10-2020,Arunachal Pradesh,10020,7049,16
01-10-2020,Assam,182396,147519,711
01-10-2020,Bihar,184276,170867,906
01-10-2020,Chandigarh,12057,10009,164
01-10-2020,Chhattisgarh,116153,84699,986
01-10-2020,Delhi,282752,250613,5401
01-10-2020,Dadra and Nagar Haveli and Daman and Diu,3054,2912,2
01-10-2020,Goa,33942,28525,440
01-10-2020,Gujarat,138745,118665,3463
01-10-2020,Himachal Pradesh,15219,11588,190
01-10-2020,Haryana,129912,115038,1402
01-10-2020,Jharkhand,84664,72461,721
01-10-2020,Jammu and Kashmir,76163,58552,1198
01-10-2020,Karnataka,611837,492412,8994
01-10-2020,Kerala,204242,131052,772
01-10-2020,Ladakh,4360,3232,61
01-10-2020,Maharashtra,1400922,1104426,37056
01-10-2020,Meghalaya,5802,4001,51
01-10-2020,Manipur,11111,8641,68
01-10-2020,Madhya Pradesh,130088,107279,2336
01-10-2020,Mizoram,2018,1721,0
01-10-2020,Nagaland,6244,5099,12
01-10-2020,Odisha,222734,190080,912
01-10-2020,Punjab,115151,95937,3451
01-10-2020,Puducherry,28024,22505,525
01-10-2020,Rajasthan,137485,115178,1500
01-10-2020,Sikkim,2969,2294,40
01-10-2020,Telangana,193600,163407,1135
01-10-2020,Tamil Nadu,603290,547335,9586
01-10-2020,Tripura,26063,20069,280
01-10-2020,Uttar Pradesh,403101,346859,5864
01-10-2020,Uttarakhand,49248,39836,625
01-10-2020,West Bengal,260324,228755,5017
02-10-2020,Andaman and Nicobar Islands,3858,3631,53
02-10-2020,Andhra Pradesh,706790,643993,5900
02-10-2020,Arunachal Pradesh,10220,7183,18
02-10-2020,Assam,183812,148960,721
02-10-2020,Bihar,185707,172364,910
02-10-2020,Chandigarh,12212,10162,169
02-10-2020,Chhattisgarh,118790,88095,1002
02-10-2020,Delhi,285672,253784,5438
02-10-2020,Dadra and Nagar Haveli and Daman and Diu,3063,2933,2
02-10-2020,Goa,34455,29004,442
02-10-2020,Gujarat,140055,119915,3478
02-10-2020,Himachal Pradesh,15454,11976,197
02-10-2020,Haryana,131388,116716,1425
02-10-2020,Jharkhand,85400,73428,729
02-10-2020,Jammu and Kashmir,77253,59952,1212
02-10-2020,Karnataka,620630,499506,9119
02-10-2020,Kerala,213500,135144,792
02-10-2020,Ladakh,4429,3274,61
02-10-2020,Maharashtra,1416513,1117720,37480
02-10-2020,Meghalaya,6033,4226,52
02-10-2020,Manipur,11397,8992,69
02-10-2020,Madhya Pradesh,132107,109611,2372
02-10-2020,Mizoram,2049,1736,0
02-10-2020,Nagaland,6318,5166,12
02-10-2020,Odisha,226334,194128,928
02-10-2020,Punjab,116213,97777,3501
02-10-2020,Puducherry,28534,22948,532
02-10-2020,Rajasthan,139696,117238,1516
02-10-2020,Sikkim,3011,2328,41
02-10-2020,Telangana,195609,165844,1145
02-10-2020,Tamil Nadu,608885,552938,9653
02-10-2020,Tripura,26359,20573,283
02-10-2020,Uttar Pradesh,406995,351966,5917
02-10-2020,Uttarakhand,49559,40176,636
02-10-2020,West Bengal,263634,231699,5070
03-10-2020,Andaman and Nicobar Islands,3868,3642,53
03-10-2020,Andhra Pradesh,713014,651791,5941
03-10-2020,Arunachal Pradesh,10421,7388,18
03-10-2020,Assam,185444,150773,735
03-10-2020,Bihar,186690,173795,912
03-10-2020,Chandigarh,12360,10396,172
03-10-2020,Chhattisgarh,121400,91077,1031
03-10-2020,Delhi,287930,257224,5472
03-10-2020,Dadra and Nagar Haveli and Daman and Diu,3070,2941,2
03-10-2020,Goa,34900,29527,450
03-10-2020,Gujarat,141398,121219,3490
03-10-2020,Himachal Pradesh,15695,12173,205
03-10-2020,Haryana,132576,118258,1450
03-10-2020,Jharkhand,86277,74604,734
03-10-2020,Jammu and Kashmir,78228,61351,1231
03-10-2020,Karnataka,630516,508495,9219
03-10-2020,Kerala,221334,139620,814
03-10-2020,Ladakh,4477,3315,61
03-10-2020,Maharashtra,1430861,1134555,37758
03-10-2020,Meghalaya,6456,4319,54
03-10-2020,Manipur,11649,9081,71
03-10-2020,Madhya Pradesh,133918,111712,2399
03-10-2020,Mizoram,2103,1772,0
03-10-2020,Nagaland,6429,5212,12
03-10-2020,Odisha,229387,198194,945
03-10-2020,Punjab,117319,99468,3562
03-10-2020,Puducherry,28752,23344,534
03-10-2020,Rajasthan,141846,119241,1530
03-10-2020,Sikkim,3050,2367,43
03-10-2020,Telangana,197327,167846,1153
03-10-2020,Tamil Nadu,614507,558534,9718
03-10-2020,Tripura,26549,20874,286
03-10-2020,Uttar Pradesh,410626,356826,5977
03-10-2020,Uttarakhand,50062,41095,648
03-10-2020,West Bengal,266974,234712,5132
04-10-2020,Andaman and Nicobar Islands,3884,3649,53
04-10-2020,Andhra Pradesh,719256,658875,5981
04-10-2020,Arunachal Pradesh,10548,7577,18
04-10-2020,Assam,186200,152124,749
04-10-2020,Bihar,187951,175109,915
04-10-2020,Chandigarh,12445,10598,174
04-10-2020,Chhattisgarh,123324,93731,1045
04-10-2020,Delhi,290613,260350,5510
04-10-2020,Dadra and Nagar Haveli and Daman and Diu,3087,2954,2
04-10-2020,Goa,35328,30033,456
04-10-2020,Gujarat,142700,122465,3499
04-10-2020,Himachal Pradesh,15851,12341,212
04-10-2020,Haryana,133878,120341,1470
04-10-2020,Jharkhand,87210,75511,743
04-10-2020,Jammu and Kashmir,79106,62404,1242
04-10-2020,Karnataka,640661,515782,9286
04-10-2020,Kerala,229887,144471,837
04-10-2020,Ladakh,4521,3354,61
04-10-2020,Maharashtra,1443409,1149603,38084
04-10-2020,Meghalaya,6656,4393,54
04-10-2020,Manipur,11855,9205,74
04-10-2020,Madhya Pradesh,135638,113832,2434
04-10-2020,Mizoram,2120,1791,0
04-10-2020,Nagaland,6552,5263,12
04-10-2020,Odisha,232713,202302,960
04-10-2020,Punjab,118157,100977,3603
04-10-2020,Puducherry,29089,23763,539
04-10-2020,Rajasthan,144030,121331,1545
04-10-2020,Sikkim,3093,2399,45
04-10-2020,Telangana,199276,170212,1163
04-10-2020,Tamil Nadu,619996,564092,9784
04-10-2020,Tripura,26871,21387,290
04-10-2020,Uttar Pradesh,414466,362052,6029
04-10-2020,Uttarakhand,51481,41487,652
04-10-2020,West Bengal,270331,237698,5194
05-10-2020,Andaman and Nicobar Islands,3899,3659,54
05-10-2020,Andhra Pradesh,723512,666433,6019
05-10-2020,Arunachal Pradesh,10783,7775,19
05-10-2020,Assam,187718,153488,760
05-10-2020,Bihar,188858,176674,924
05-10-2020,Chandigarh,12578,10797,177
05-10-2020,Chhattisgarh,126005,97067,1081
05-10-2020,Delhi,292560,263938,5542
05-10-2020,Dadra and Nagar Haveli and Daman and Diu,3092,2964,2
05-10-2020,Goa,35719,30456,460
05-10-2020,Gujarat,144027,123870,3512
05-10-2020,Himachal Pradesh,16033,12633,219
05-10-2020,Haryana,134909,121596,1491
05-10-2020,Jharkhand,88026,76843,747
05-10-2020,Jammu and Kashmir,79738,63790,1252
05-10-2020,Karnataka,647712,522846,9370
05-10-2020,Kerala,234929,149111,860
05-10-2020,Ladakh,4641,3414,61
05-10-2020,Maharashtra,1453653,1162585,38347
05-10-2020,Meghalaya,6767,4491,59
05-10-2020,Manipur,12105,9334,75
05-10-2020,Madhya Pradesh,137098,115878,2463
05-10-2020,Mizoram,2120,1837,0
05-10-2020,Nagaland,6594,5377,12
05-10-2020,Odisha,235330,206400,977
05-10-2020,Punjab,119186,102648,3641
05-10-2020,Puducherry,29277,24221,543
05-10-2020,Rajasthan,146195,123421,1559
05-10-2020,Sikkim,3110,2466,46
05-10-2020,Telangana,200611,172388,1171
05-10-2020,Tamil Nadu,625391,569664,9846
05-10-2020,Tripura,27030,21853,296
05-10-2020,Uttar Pradesh,417437,366321,6092
05-10-2020,Uttarakhand,51991,42368,669
05-10-2020,West Bengal,273679,240707,5255
06-10-2020,Andaman and Nicobar Islands,3912,3678,54
06-10-2020,Andhra Pradesh,729307,672479,6052
06-10-2020,Arunachal Pradesh,11007,7965,20
06-10-2020,Assam,188902,155074,778
06-10-2020,Bihar,190123,177929,925
06-10-2020,Chandigarh,12707,11035,180
06-10-2020,Chhattisgarh,128893,100551,1104
06-10-2020,Delhi,295236,266935,5581
06-10-2020,Dadra and Nagar Haveli and Daman and Diu,3103,2973,2
06-10-2020,Goa,36238,31050,468
06-10-2020,Gujarat,145362,125343,3522
06-10-2020,Himachal Pradesh,16283,12898,224
06-10-2020,Haryana,136115,123286,1509
06-10-2020,Jharkhand,88873,78089,757
06-10-2020,Jammu and Kashmir,80476,65496,1268
06-10-2020,Karnataka,657705,533074,9461
06-10-2020,Kerala,242800,154092,885
06-10-2020,Ladakh,4720,3464,61
06-10-2020,Maharashtra,1465911,1179726,38717
06-10-2020,Meghalaya,7037,4606,60
06-10-2020,Manipur,12240,9482,78
06-10-2020,Madhya Pradesh,138668,118039,2488
06-10-2020,Mizoram,2128,1887,0
06-10-2020,Nagaland,6662,5414,12
06-10-2020,Odisha,238003,210217,993
06-10-2020,Punjab,120016,104355,3679
06-10-2020,Puducherry,29682,24614,546
06-10-2020,Rajasthan,148316,125448,1574
06-10-2020,Sikkim,3135,2506,49
06-10-2020,Telangana,202594,174769,1181
06-10-2020,Tamil Nadu,630408,575212,9917
06-10-2020,Tripura,27305,22108,298
06-10-2020,Uttar Pradesh,420937,370753,6153
06-10-2020,Uttarakhand,52329,42968,677
06-10-2020,West Bengal,277049,243743,5318
07-10-2020,Andaman and Nicobar Islands,3935,3696,54
07-10-2020,Andhra Pradesh,734427,678828,6086
07-10-2020,Arunachal Pradesh,11267,8396,21
07-10-2020,Assam,190209,157635,785
07-10-2020,Bihar,191427,179351,927
07-10-2020,Chandigarh,12820,11190,182
07-10-2020,Chhattisgarh,131739,103828,1134
07-10-2020,Delhi,298107,270305,5616
07-10-2020,Dadra and Nagar Haveli and Daman and Diu,3120,2985,2
07-10-2020,Goa,36670,31444,477
07-10-2020,Gujarat,146673,126757,3531
07-10-2020,Himachal Pradesh,16565,13316,226
07-10-2020,Haryana,137398,124841,1528
07-10-2020,Jharkhand,89702,79176,767
07-10-2020,Jammu and Kashmir,81097,67684,1282
07-10-2020,Karnataka,668652,542906,9574
07-10-2020,Kerala,253406,160253,907
07-10-2020,Ladakh,4802,3511,63
07-10-2020,Maharashtra,1480489,1196441,39072
07-10-2020,Meghalaya,7165,4694,60
07-10-2020,Manipur,12489,9604,80
07-10-2020,Madhya Pradesh,140307,120267,2518
07-10-2020,Mizoram,2148,1895,0
07-10-2020,Nagaland,6715,5450,12
07-10-2020,Odisha,240998,213672,1011
07-10-2020,Punjab,120868,105585,3712
07-10-2020,Puducherry,30161,24930,551
07-10-2020,Rajasthan,150467,127526,1590
07-10-2020,Sikkim,3234,2534,51
07-10-2020,Telangana,204748,177008,1189
07-10-2020,Tamil Nadu,635855,580736,9984
07-10-2020,Tripura,27542,22654,298
07-10-2020,Uttar Pradesh,424326,374972,6200
07-10-2020,Uttarakhand,52959,43631,688
07-10-2020,West Bengal,280504,246767,5376
08-10-2020,Andaman and Nicobar Islands,3952,3707,55
08-10-2020,Andhra Pradesh,739719,684930,6128
08-10-2020,Arunachal Pradesh,11479,8679,22
08-10-2020,Assam,191397,159833,794
08-10-2020,Bihar,192671,180357,929
08-10-2020,Chandigarh,12922,11344,186
08-10-2020,Chhattisgarh,134612,106027,1158
08-10-2020,Delhi,300833,272948,5653
08-10-2020,Dadra and Nagar Haveli and Daman and Diu,3132,3000,2
08-10-2020,Goa,37102,31902,484
08-10-2020,Gujarat,147951,128023,3541
08-10-2020,Himachal Pradesh,16778,13583,233
08-10-2020,Haryana,138682,126267,1548
08-10-2020,Jharkhand,90486,80439,775
08-10-2020,Jammu and Kashmir,81793,69020,1291
08-10-2020,Karnataka,679356,552519,9675
08-10-2020,Kerala,258851,167256,931
08-10-2020,Ladakh,4902,3550,63
08-10-2020,Maharashtra,1493884,1212016,39430
08-10-2020,Meghalaya,7261,4832,60
08-10-2020,Manipur,12679,9719,83
08-10-2020,Madhya Pradesh,142022,122687,2547
08-10-2020,Mizoram,2150,1926,0
08-10-2020,Nagaland,6736,5516,12
08-10-2020,Odisha,244142,216984,1027
08-10-2020,Punjab,121716,107200,3741
08-10-2020,Puducherry,30539,25256,556
08-10-2020,Rajasthan,152605,129618,1605
08-10-2020,Sikkim,3246,2569,52
08-10-2020,Telangana,206644,179075,1201
08-10-2020,Tamil Nadu,640943,586454,10052
08-10-2020,Tripura,27756,23043,301
08-10-2020,Uttar Pradesh,427459,378662,6245
08-10-2020,Uttarakhand,53359,44535,702
08-10-2020,West Bengal,284030,249737,5439
09-10-2020,Andaman and Nicobar Islands,3976,3724,55
09-10-2020,Andhra Pradesh,744864,691040,6159
09-10-2020,Arunachal Pradesh,11760,8877,23
09-10-2020,Assam,192416,161901,802
09-10-2020,Bihar,193826,181781,934
09-10-2020,Chandigarh,12985,11505,188
09-10-2020,Chhattisgarh,137570,108935,1196
09-10-2020,Delhi,303693,276046,5692
09-10-2020,Dadra and Nagar Haveli and Daman and Diu,3140,3012,2
09-10-2020,Goa,37591,32317,491
09-10-2020,Gujarat,149194,129541,3550
09-10-2020,Himachal Pradesh,16977,13861,240
09-10-2020,Haryana,139932,127540,1562
09-10-2020,Jharkhand,91254,81654,781
09-10-2020,Jammu and Kashmir,82429,69979,1306
09-10-2020,Karnataka,690269,561610,9789
09-10-2020,Kerala,268101,175304,956
09-10-2020,Ladakh,4987,3886,63
09-10-2020,Maharashtra,1506018,1229339,39732
09-10-2020,Meghalaya,7388,4903,61
09-10-2020,Manipur,12810,9866,86
09-10-2020,Madhya Pradesh,143629,124887,2574
09-10-2020,Mizoram,2157,1974,0
09-10-2020,Nagaland,6888,5608,12
09-10-2020,Odisha,246839,220388,1044
09-10-2020,Punjab,122459,108533,3773
09-10-2020,Puducherry,30904,25543,558
09-10-2020,Rajasthan,154785,131766,1621
09-10-2020,Sikkim,3279,2640,54
09-10-2020,Telangana,208535,180953,1208
09-10-2020,Tamil Nadu,646128,591811,10120
09-10-2020,Tripura,27979,23451,308
09-10-2020,Uttar Pradesh,430666,383086,6293
09-10-2020,Uttarakhand,54063,45774,716
09-10-2020,West Bengal,287603,252806,5501
10-10-2020,Andaman and Nicobar Islands,3992,3744,55
10-10-2020,Andhra Pradesh,750517,697699,6194
10-10-2020,Arunachal Pradesh,11998,9035,23
10-10-2020,Assam,193387,163352,811
10-10-2020,Bihar,194966,183007,944
10-10-2020,Chandigarh,13081,11662,190
10-10-2020,Chhattisgarh,140258,111654,1235
10-10-2020,Delhi,306559,278812,5740
10-10-2020,Dadra and Nagar Haveli and Daman and Diu,3152,3025,2
10-10-2020,Goa,37934,32777,499
10-10-2020,Gujarat,150415,130997,3560
10-10-2020,Himachal Pradesh,17244,14261,243
10-10-2020,Haryana,141090,128841,1572
10-10-2020,Jharkhand,91951,82805,784
10-10-2020,Jammu and Kashmir,83064,70955,1313
10-10-2020,Karnataka,700786,569947,9891
10-10-2020,Kerala,279856,182874,979
10-10-2020,Ladakh,5059,3973,64
10-10-2020,Maharashtra,1517434,1255779,40040
10-10-2020,Meghalaya,7544,5045,62
10-10-2020,Manipur,13092,10306,88
10-10-2020,Madhya Pradesh,145245,127034,2599
10-10-2020,Mizoram,2162,1984,0
10-10-2020,Nagaland,6949,5641,12
10-10-2020,Odisha,249693,224273,1059
10-10-2020,Punjab,123317,109767,3798
10-10-2020,Puducherry,31241,25954,559
10-10-2020,Rajasthan,156908,133918,1636
10-10-2020,Sikkim,3321,2735,55
10-10-2020,Telangana,210346,183025,1217
10-10-2020,Tamil Nadu,651370,597033,10187
10-10-2020,Tripura,28150,23778,310
10-10-2020,Uttar Pradesh,433712,387149,6353
10-10-2020,Uttarakhand,54525,46186,734
10-10-2020,West Bengal,291194,255838,5563
11-10-2020,Andaman and Nicobar Islands,4005,3764,55
11-10-2020,Andhra Pradesh,755727,703208,6224
11-10-2020,Arunachal Pradesh,12147,9232,24
11-10-2020,Assam,193783,164579,816
11-10-2020,Bihar,196268,184224,946
11-10-2020,Chandigarh,13166,11787,191
11-10-2020,Chhattisgarh,142372,113771,1253
11-10-2020,Delhi,309339,281869,5769
11-10-2020,Dadra and Nagar Haveli and Daman and Diu,3163,3034,2
11-10-2020,Goa,38366,33203,507
11-10-2020,Gujarat,151596,132410,3569
11-10-2020,Himachal Pradesh,17408,14451,245
11-10-2020,Haryana,142155,130003,1579
11-10-2020,Jharkhand,92525,83571,787
11-10-2020,Jammu and Kashmir,83633,71845,1322
11-10-2020,Karnataka,710309,580054,9966
11-10-2020,Kerala,289203,191798,1004
11-10-2020,Ladakh,5081,4037,64
11-10-2020,Maharashtra,1528226,1266240,40345
11-10-2020,Meghalaya,7683,5142,63
11-10-2020,Manipur,13326,10504,91
11-10-2020,Madhya Pradesh,146820,129019,2624
11-10-2020,Mizoram,2175,2010,0
11-10-2020,Nagaland,7019,5690,12
11-10-2020,Odisha,252239,227615,1075
11-10-2020,Punjab,123973,110865,3833
11-10-2020,Puducherry,31549,26291,563
11-10-2020,Rajasthan,159052,135990,1650
11-10-2020,Sikkim,3360,2839,56
11-10-2020,Telangana,212063,185128,1222
11-10-2020,Tamil Nadu,656385,602038,10252
11-10-2020,Tripura,28349,24063,312
11-10-2020,Uttar Pradesh,436979,390566,6394
11-10-2020,Uttarakhand,55051,46642,747
11-10-2020,West Bengal,294806,258948,5622
12-10-2020,Andaman and Nicobar Islands,4023,3770,55
12-10-2020,Andhra Pradesh,758951,708712,6256
12-10-2020,Arunachal Pradesh,12367,9403,24
12-10-2020,Assam,195304,166036,826
12-10-2020,Bihar,197000,185593,955
12-10-2020,Chandigarh,13260,11898,192
12-10-2020,Chhattisgarh,145247,116540,1286
12-10-2020,Delhi,311188,284844,5809
12-10-2020,Dadra and Nagar Haveli and Daman and Diu,3168,3039,2
12-10-2020,Goa,38674,33698,511
12-10-2020,Gujarat,152765,133852,3577
12-10-2020,Himachal Pradesh,17578,14670,246
12-10-2020,Haryana,143221,131228,1592
12-10-2020,Jharkhand,93035,84461,798
12-10-2020,Jammu and Kashmir,84031,72706,1333
12-10-2020,Karnataka,717915,592084,10036
12-10-2020,Kerala,295133,199634,1026
12-10-2020,Ladakh,5151,4126,64
12-10-2020,Maharashtra,1535315,1281896,40514
12-10-2020,Meghalaya,7771,5273,64
12-10-2020,Manipur,13556,10707,93
12-10-2020,Madhya Pradesh,148298,130721,2645
12-10-2020,Mizoram,2184,2046,0
12-10-2020,Nagaland,7240,5760,13
12-10-2020,Odisha,254662,230192,1093
12-10-2020,Punjab,124535,112417,3860
12-10-2020,Puducherry,31737,26555,565
12-10-2020,Rajasthan,161184,137848,1665
12-10-2020,Sikkim,3367,2844,57
12-10-2020,Telangana,213084,187342,1228
12-10-2020,Tamil Nadu,661264,607203,10314
12-10-2020,Tripura,28458,24380,313
12-10-2020,Uttar Pradesh,439161,393908,6438
12-10-2020,Uttarakhand,55347,47306,762
12-10-2020,West Bengal,298389,262103,5682
13-10-2020,Andaman and Nicobar Islands,4036,3782,55
13-10-2020,Andhra Pradesh,763573,714427,6291
13-10-2020,Arunachal Pradesh,12561,9573,28
13-10-2020,Assam,196786,167056,830
13-10-2020,Bihar,198223,186623,961
13-10-2020,Chandigarh,13331,12007,197
13-10-2020,Chhattisgarh,147866,119350,1306
13-10-2020,Delhi,314224,286880,5854
13-10-2020,Dadra and Nagar Haveli and Daman and Diu,3168,3056,2
13-10-2020,Goa,39082,34252,514
13-10-2020,Gujarat,153923,135227,3587
13-10-2020,Himachal Pradesh,17762,14982,249
13-10-2020,Haryana,144302,132382,1601
13-10-2020,Jharkhand,93736,85314,805
13-10-2020,Jammu and Kashmir,84708,73502,1340
13-10-2020,Karnataka,726106,602505,10123
13-10-2020,Kerala,303897,207357,1047
13-10-2020,Ladakh,5238,4205,64
13-10-2020,Maharashtra,1543837,1297252,40701
13-10-2020,Meghalaya,7838,5406,65
13-10-2020,Manipur,13793,10829,97
13-10-2020,Madhya Pradesh,149761,132429,2671
13-10-2020,Mizoram,2202,2093,0
13-10-2020,Nagaland,7363,5778,14
13-10-2020,Odisha,256937,232988,1110
13-10-2020,Punjab,125211,113105,3894
13-10-2020,Puducherry,32004,26865,567
13-10-2020,Rajasthan,163219,139616,1679
13-10-2020,Sikkim,3417,2933,59
13-10-2020,Telangana,214792,189351,1233
13-10-2020,Tamil Nadu,665930,612320,10371
13-10-2020,Tripura,28675,24600,314
13-10-2020,Uttar Pradesh,442118,397570,6466
13-10-2020,Uttarakhand,55641,47971,782
13-10-2020,West Bengal,302020,265288,5744
14-10-2020,Andaman and Nicobar Islands,4046,3796,55
14-10-2020,Andhra Pradesh,767465,719477,6319
14-10-2020,Arunachal Pradesh,12768,9694,29
14-10-2020,Assam,198213,168069,834
14-10-2020,Bihar,199549,187998,967
14-10-2020,Chandigarh,13403,12119,199
14-10-2020,Chhattisgarh,150696,121548,1339
14-10-2020,Delhi,317548,289747,5898
14-10-2020,Dadra and Nagar Haveli and Daman and Diu,3171,3065,2
14-10-2020,Goa,39438,34731,519
14-10-2020,Gujarat,155098,136641,3598
14-10-2020,Himachal Pradesh,18008,15214,250
